address,PERIODIC_EXECUTION_score,PERIODIC_EXECUTION_support_n,PERIODIC_EXECUTION_state,PERIODIC_EXECUTION_reasons,SCRIPT_TEMPLATE_REPETITION_score,SCRIPT_TEMPLATE_REPETITION_support_n,SCRIPT_TEMPLATE_REPETITION_state,SCRIPT_TEMPLATE_REPETITION_reasons,BATCH_DISTRIBUTION_score,BATCH_DISTRIBUTION_support_n,BATCH_DISTRIBUTION_state,BATCH_DISTRIBUTION_reasons,FAN_IN_COLLECTION_score,FAN_IN_COLLECTION_support_n,FAN_IN_COLLECTION_state,FAN_IN_COLLECTION_reasons,CELL_CONSOLIDATION_score,CELL_CONSOLIDATION_support_n,CELL_CONSOLIDATION_state,CELL_CONSOLIDATION_reasons,CELL_FRAGMENTATION_score,CELL_FRAGMENTATION_support_n,CELL_FRAGMENTATION_state,CELL_FRAGMENTATION_reasons,ROUND_TRIP_score,ROUND_TRIP_support_n,ROUND_TRIP_state,ROUND_TRIP_reasons,IRREGULAR_ACTIVITY_score,IRREGULAR_ACTIVITY_support_n,IRREGULAR_ACTIVITY_state,IRREGULAR_ACTIVITY_reasons,DAO_ACTIVITY_score,DAO_ACTIVITY_support_n,DAO_ACTIVITY_state,DAO_ACTIVITY_reasons,top_archetype,top_score,is_scripted,touches_cellbase_directly,n_cellbase_inputs_direct,n_tx_in_window
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqws78vs7l7djw5jpvttxpe6semy4fzarecvme860,0.23105942839808322,3,OK,,0.7313829787234043,2,OK,DOMINANT_TX_SHAPE;SINGLE_LOCK_SCRIPT,0.8067209257891752,3,OK,FANOUT_DOMINANT_SHAPE;MANY_DISTINCT_RECIPIENTS,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.5911477736428272,2,OK,1_TO_N_SHAPE,0.2548448530599608,3,OK,,0.5182780298576318,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK,0.0,1,OK,,BATCH_DISTRIBUTION,0.8067209257891752,True,False,0.0,282
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwsaytgethft2tx90hfcvmpazn02dmhyacz9xtxp,0.3401360215958525,3,OK,,0.376918158567775,2,OK,SINGLE_LOCK_SCRIPT,0.2734279199855597,3,OK,FANOUT_DOMINANT_SHAPE,0.003008417990764348,2,OK,,0.0045328126631790635,2,OK,FEW_DISTINCT_SOURCES,0.4453488441573513,2,OK,1_TO_N_SHAPE;FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,0.869513004819069,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_TIME_OF_DAY;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.869513004819069,False,False,0.0,782
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwtjgqcuyekuh50hv2gp447rx6mwzxvlwgm4j8vz,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,DOMINANT_TX_SHAPE;SINGLE_LOCK_SCRIPT,0.0,3,OK,,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.0,2,OK,FEW_DISTINCT_DESTINATIONS,0.22795322430467427,3,OK,,,0,INSUFFICIENT_EVIDENCE,,0.0,1,OK,,ROUND_TRIP,0.22795322430467427,False,False,0.0,2
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwtrv4yvp4w4ujz0cxgp29tc0nuug4c5cs3ltm8j,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,DOMINANT_TX_SHAPE;SINGLE_LOCK_SCRIPT,0.0,2,OK,,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.0,2,OK,FEW_DISTINCT_DESTINATIONS,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,0.0,1,OK,,INSUFFICIENT_EVIDENCE,,False,False,0.0,1
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwu20nshpqgcg45hh2zla8uxjmyxxma63ca9emrw,0.16391437308868503,3,OK,,0.3770642201834863,2,OK,SINGLE_LOCK_SCRIPT,0.0,3,OK,,0.0032374993607033435,2,OK,,0.0048779717925771906,2,OK,FEW_DISTINCT_SOURCES,0.0,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,0.6438158139392276,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.6438158139392276,False,False,0.0,545
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwurl7mk9mnev9jtq0jspjrynvp42g7zyc4j3jk2,,0,INSUFFICIENT_EVIDENCE,DOMINANT_1TO1_SHAPE,,0,INSUFFICIENT_EVIDENCE,DOMINANT_TX_SHAPE;SINGLE_LOCK_SCRIPT,0.0,3,OK,,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.0,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,,0,INSUFFICIENT_EVIDENCE,,0.0,1,OK,,ROUND_TRIP,0.3333333333333333,False,False,0.0,2
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwuu3rvzwd5vm6wn45ql8qjgrw6tqh0cvgrxrwtu,0.5886771203099258,3,OK,,0.375,2,OK,SINGLE_LOCK_SCRIPT,0.0,3,OK,,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.0,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,0.5222994552477263,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK,0.0,1,OK,,PERIODIC_EXECUTION,0.5886771203099258,False,False,0.0,1418
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwuuu2n4serlsnuvhxwu0nuhsms76aez0cv7nxdh,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,DOMINANT_TX_SHAPE;SINGLE_LOCK_SCRIPT,0.5,2,OK,FANOUT_DOMINANT_SHAPE,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,1.0,2,OK,1_TO_N_SHAPE;FEW_DISTINCT_DESTINATIONS,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,0.0,1,OK,,CELL_FRAGMENTATION,1.0,False,False,0.0,1
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwvalxcu23ejp75sp0sgg7t6ktdy3dyy3q5czey6,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,DOMINANT_TX_SHAPE;SINGLE_LOCK_SCRIPT,0.0,2,OK,,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.0,2,OK,FEW_DISTINCT_DESTINATIONS,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,0.0,1,OK,,INSUFFICIENT_EVIDENCE,,False,False,0.0,1
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwvhy6a0x57agapj2sh47ll9fpgvp753nshpjjpz,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,DOMINANT_TX_SHAPE;SINGLE_LOCK_SCRIPT,0.0,2,OK,,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.0,2,OK,FEW_DISTINCT_DESTINATIONS,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,0.0,1,OK,,INSUFFICIENT_EVIDENCE,,False,False,0.0,1
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwvnfyyu53z75jyfvm2q2fpt8yrw432qqs89xeat,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,SINGLE_LOCK_SCRIPT,0.0,3,OK,,0.3198538281761806,2,OK,,0.40978779832136747,2,OK,FEW_DISTINCT_SOURCES,0.0,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,,0,INSUFFICIENT_EVIDENCE,,0.0,1,OK,,CELL_CONSOLIDATION,0.40978779832136747,False,False,0.0,2
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwvrfv8s2ldft92hqj8c028cuhmszmex6szv4as5,0.32566793459523213,2,OK,,0.6000000000000001,1,OK,SINGLE_LOCK_SCRIPT,0.1,2,OK,,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.2,2,OK,FEW_DISTINCT_DESTINATIONS,0.0,3,OK,,0.5034419020440315,4,OK,VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.5034419020440315,False,False,0.0,10
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwwgy0v5mrgg0al02ekelxh0tn4xmw0uyc8n7phh,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,0.0,1,OK,,INSUFFICIENT_EVIDENCE,,False,False,0.0,0
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwwnl2x4ccmqrpvp3zz9lwxj8ukxqjc46cksfx9f,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,DOMINANT_TX_SHAPE;SINGLE_LOCK_SCRIPT,0.0,3,OK,,0.0,2,OK,,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_DESTINATIONS,0.22222222222222224,3,OK,,,0,INSUFFICIENT_EVIDENCE,,0.0,1,OK,,ROUND_TRIP,0.22222222222222224,False,False,0.0,2
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwx5d4t4cwytglh7fx5pu96lx79d69ur3q25xsmm,0.5390477306338871,3,OK,,0.37677725118483407,2,OK,SINGLE_LOCK_SCRIPT,0.0,3,OK,,0.11985907980739795,2,OK,,0.18059284195741948,2,OK,FEW_DISTINCT_SOURCES,0.0,2,OK,FEW_DISTINCT_DESTINATIONS,0.33217436533707695,3,OK,NEAR_ZERO_NET_FLOW,0.5123933714173541,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK,0.0,1,OK,,PERIODIC_EXECUTION,0.5390477306338871,False,False,0.0,211
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwx8ftt5lmk8pt5ux00wvyz5qrswq9uckq3yqc5x,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,DOMINANT_TX_SHAPE;SINGLE_LOCK_SCRIPT,0.5,2,OK,FANOUT_DOMINANT_SHAPE,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,1.0,2,OK,1_TO_N_SHAPE;FEW_DISTINCT_DESTINATIONS,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,0.0,1,OK,,CELL_FRAGMENTATION,1.0,False,False,0.0,1
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwxa6w0ye7fsk6q5ekdrmynesst3y88nxqmqfn4f,0.4823691158510979,3,OK,LOW_LIFETIME_VARIANCE,0.375,2,OK,SINGLE_LOCK_SCRIPT,0.002518855826838968,3,OK,,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.004102615165053323,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,0.6462321695539204,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.6462321695539204,False,False,0.0,216
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwxdvqk5f5k404wykzsfuu4cjvh4n96zrq9yl6w6,0.16882400549862112,3,OK,,0.3711340206185567,2,OK,SINGLE_LOCK_SCRIPT,0.09296870644687817,3,OK,,0.33465967887284886,2,OK,,0.3821837944592398,2,OK,,0.1182892613711163,2,OK,FEW_DISTINCT_DESTINATIONS,0.33066905504982064,3,OK,NEAR_ZERO_NET_FLOW,0.7945176519472581,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK;MIXED_TX_SHAPES,0.0,1,OK,,IRREGULAR_ACTIVITY,0.7945176519472581,False,False,0.0,97
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwxf6vz0rvzjta205fyfevvv2jw3q35s0q7pzc7q,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK,0.0,1,OK,,INSUFFICIENT_EVIDENCE,,False,False,0.0,0
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwxlcluqtxv4qjnxfa3y53qjyyan3ym5xc0uwhmj,0.5888928501616879,3,OK,,0.375,2,OK,SINGLE_LOCK_SCRIPT,0.0,3,OK,,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.0,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,0.5122817929345636,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK,0.0,1,OK,,PERIODIC_EXECUTION,0.5888928501616879,False,False,0.0,290
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwxz8p53apcnpykd55nh0aqkqvmyd52rusxajcax,0.0,3,OK,,0.38125,2,OK,SINGLE_LOCK_SCRIPT,0.0,3,OK,,0.3325099552412003,2,OK,,0.37972879439066476,2,OK,,0.0,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,0.6402423975538566,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.6402423975538566,False,False,0.0,120
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwy94evgzp6dpm0l454hcs685zt9uq34tg9rk4w6,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,HIGH_INTERVAL_VARIANCE;VARIED_TIME_OF_DAY;VARIED_DAY_OF_WEEK,0.0,1,OK,,INSUFFICIENT_EVIDENCE,,False,False,0.0,0
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwyt2p74pg74ccrqll50yvv50fd4098u5sq3q7ue,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,VARIED_TIME_OF_DAY,0.0,1,OK,,INSUFFICIENT_EVIDENCE,,False,False,0.0,0
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwz6xqpyrsgqm4xt07drgukqjdy5p4eq8semnq2f,0.21551320125511286,3,OK,,0.3911290322580645,2,OK,SINGLE_LOCK_SCRIPT,0.0,3,OK,,0.025296589986857656,2,OK,,0.038114618307592364,2,OK,FEW_DISTINCT_SOURCES,0.0,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,0.5778665815815435,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.5778665815815435,False,False,0.0,186
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwz877ez7j69yehpaxf8fjl4g6cxg59k4cmp9c8s,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,SINGLE_LOCK_SCRIPT,0.0,3,OK,,0.29407285859722054,2,OK,,0.44308243782576173,2,OK,FEW_DISTINCT_SOURCES,0.0,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,,0,INSUFFICIENT_EVIDENCE,,0.0,1,OK,,CELL_CONSOLIDATION,0.44308243782576173,False,False,0.0,2
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwzcjq4mzexlu6h5mrpldplwt6ht8w7ujcfjltsn,,0,INSUFFICIENT_EVIDENCE,,0.375,2,OK,SINGLE_LOCK_SCRIPT,0.13601821464930514,3,OK,,0.3198538281761806,2,OK,,0.40978779832136747,2,OK,FEW_DISTINCT_SOURCES,0.22154121891288087,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,,0,INSUFFICIENT_EVIDENCE,HIGH_INTERVAL_VARIANCE,0.0,1,OK,,CELL_CONSOLIDATION,0.40978779832136747,False,False,0.0,4
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwzmg9q6njct6tvpsylhv4dgdt2jtesqeqzx57u7,0.5992351303853766,3,OK,,0.375,2,OK,SINGLE_LOCK_SCRIPT,0.0,3,OK,,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.0,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,0.5091530343802823,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK,0.0,1,OK,,PERIODIC_EXECUTION,0.5992351303853766,False,False,0.0,264
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwzq09g8qd95he6qjne0delv4gt4wpzh7su5cj2q,0.5004281873971254,3,OK,,0.37735849056603776,2,OK,SINGLE_LOCK_SCRIPT,0.0,3,OK,,0.29222334376327574,2,OK,,0.4402957558268576,2,OK,FEW_DISTINCT_SOURCES,0.0,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,0.4998741181475981,4,OK,VARIED_DAY_OF_WEEK,0.0,1,OK,,PERIODIC_EXECUTION,0.5004281873971254,False,False,0.0,318
ckb1qzdcr9un5ezx8tkh03s46m9jymh22jruelq8svzr5krj2nx69dhjvqgj8zvgw355fmpvj6qqyaxtary4w9d4cqzrqq9ktcjg,0.3097319700114319,3,OK,,0.5,2,OK,SINGLE_LOCK_SCRIPT,0.07539338180629485,3,OK,,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.0910639551825261,2,OK,FEW_DISTINCT_DESTINATIONS,0.6666571726649889,3,OK,HIGH_RECIPROCITY_CELL;HIGH_RECIPROCITY_LEGACY_EDGES;NEAR_ZERO_NET_FLOW,0.524753747377755,4,OK,HIGH_INTERVAL_VARIANCE,0.0,1,OK,,ROUND_TRIP,0.6666571726649889,False,False,0.0,9
ckb1qzdcr9un5ezx8tkh03s46m9jymh22jruelq8svzr5krj2nx69dhjvqgj99jj9hhu3m95gpncj0zqtt8trplsj44sqqe5d89y,0.11411757811594302,3,OK,,0.2763157894736842,2,OK,SINGLE_LOCK_SCRIPT,0.2103530604454955,3,OK,,0.035594286020467464,2,OK,,0.04064893427910772,2,OK,,0.3019489040262707,2,OK,FEW_DISTINCT_DESTINATIONS,0.33014007090170794,3,OK,NEAR_ZERO_NET_FLOW,0.6916489029910049,4,OK,HIGH_INTERVAL_VARIANCE;MIXED_TX_SHAPES,0.0,1,OK,,IRREGULAR_ACTIVITY,0.6916489029910049,False,False,0.0,19
ckb1qzdcr9un5ezx8tkh03s46m9jymh22jruelq8svzr5krj2nx69dhjvqgjn6kfkeu23q74kndpaxw42z77vgat6v86qq6z03rf,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,HIGH_RECIPROCITY_LEGACY_EDGES,,0,INSUFFICIENT_EVIDENCE,HIGH_INTERVAL_VARIANCE;VARIED_TIME_OF_DAY;VARIED_DAY_OF_WEEK,0.0,1,OK,,INSUFFICIENT_EVIDENCE,,False,False,0.0,0
ckb1qzdcr9un5ezx8tkh03s46m9jymh22jruelq8svzr5krj2nx69dhjvqgjrdnzrv7tvcd9nrfr7lmqh0gatk7nxy9jqq2yluhf,0.1282051282051282,3,OK,,0.34615384615384615,2,OK,SINGLE_LOCK_SCRIPT,0.05339247230597411,3,OK,,0.045241978245726226,2,OK,,0.06816652889627102,2,OK,FEW_DISTINCT_SOURCES,0.06304427666482575,2,OK,FEW_DISTINCT_DESTINATIONS,0.6666666666666666,3,OK,HIGH_RECIPROCITY_CELL;HIGH_RECIPROCITY_LEGACY_EDGES;NEAR_ZERO_NET_FLOW,0.6069572892723178,4,OK,HIGH_INTERVAL_VARIANCE;MIXED_TX_SHAPES,0.0,1,OK,,ROUND_TRIP,0.6666666666666666,False,False,0.0,13
ckb1qzdcr9un5ezx8tkh03s46m9jymh22jruelq8svzr5krj2nx69dhjvqgjzzqkjvmsqjzrjqayk6ky4jgdwn07040tqqwzg6c7,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,0.0,1,OK,,INSUFFICIENT_EVIDENCE,,False,False,0.0,0
ckb1qzfhdsa4syv599s2s3nfrctwga70g0tu07n9gpnun9ydlngf5vsnwqg92falqnnya92lpxwtsy25nuns2hsundmxq4f8huzwvn54tuyeewq32j0jwp27rjdhvcdctkl6,,0,INSUFFICIENT_EVIDENCE,,0.375,2,OK,SINGLE_LOCK_SCRIPT,0.0,3,OK,,0.0,2,OK,,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_DESTINATIONS,0.61904762526857,3,OK,HIGH_RECIPROCITY_CELL;HIGH_RECIPROCITY_LEGACY_EDGES;NEAR_ZERO_NET_FLOW,,0,INSUFFICIENT_EVIDENCE,,0.0,1,OK,,ROUND_TRIP,0.61904762526857,False,False,0.0,4
ckb1qzfhdsa4syv599s2s3nfrctwga70g0tu07n9gpnun9ydlngf5vsnwqg939y8pph07lrs6upe8j570llehe5rgjkqqky5suyxalmuwrts8y72nelllxlxsdz2cq2yp3v8,0.42365296594363183,3,OK,,0.75,2,OK,DOMINANT_TX_SHAPE;SINGLE_LOCK_SCRIPT,0.0,3,OK,MANY_DISTINCT_RECIPIENTS,0.0,2,OK,MANY_DISTINCT_SENDERS,0.0,2,OK,,0.0,2,OK,,0.8947368421052632,3,OK,HIGH_RECIPROCITY_CELL;HIGH_RECIPROCITY_LEGACY_EDGES;NEAR_ZERO_NET_FLOW,0.4928677051009431,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK,0.0,1,OK,,ROUND_TRIP,0.8947368421052632,True,False,0.0,17
ckb1qzfhdsa4syv599s2s3nfrctwga70g0tu07n9gpnun9ydlngf5vsnwqg94uyxasd2sd0n8e7pl8qv43ps3x28wkpnqkhssmkp42p47vl8c8uupjkyxzyega6cxv63qjzm,,0,INSUFFICIENT_EVIDENCE,,0.75,2,OK,DOMINANT_TX_SHAPE;SINGLE_LOCK_SCRIPT,0.0,3,OK,,0.0,2,OK,,0.0,2,OK,,0.0,2,OK,,0.7777777777777777,3,OK,HIGH_RECIPROCITY_CELL;HIGH_RECIPROCITY_LEGACY_EDGES;NEAR_ZERO_NET_FLOW,,0,INSUFFICIENT_EVIDENCE,,0.0,1,OK,,ROUND_TRIP,0.7777777777777777,True,False,0.0,3
ckb1qzfhdsa4syv599s2s3nfrctwga70g0tu07n9gpnun9ydlngf5vsnwqg94vapl8vqp48yyrzf9kvvqd6ddjvnlzgqqk4n58uasqx5ussvfyke3sphf4kfj0ufqqg0acwp,0.379469368512471,3,OK,,0.375,2,OK,SINGLE_LOCK_SCRIPT,0.0,3,OK,EVEN_CAPACITY_SPREAD,0.0,2,OK,,0.0,2,OK,,0.0,2,OK,,0.6080893530295143,3,OK,HIGH_RECIPROCITY_CELL;HIGH_RECIPROCITY_LEGACY_EDGES;NEAR_ZERO_NET_FLOW,0.5751437839729742,4,OK,HIGH_INTERVAL_VARIANCE,0.0,1,OK,,ROUND_TRIP,0.6080893530295143,False,False,0.0,10
ckb1qzfhdsa4syv599s2s3nfrctwga70g0tu07n9gpnun9ydlngf5vsnwqg96cy3mxvy66tmahlt4v9ewah9nj9qs329qhtqj8vesntf00klaw4sh9mkukwg5zz9g5zvla9n,,0,INSUFFICIENT_EVIDENCE,LOW_INTERVAL_VARIANCE,0.5,1,OK,SINGLE_LOCK_SCRIPT,0.0,3,OK,,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.0,2,OK,FEW_DISTINCT_DESTINATIONS,0.4888888935212719,3,OK,HIGH_RECIPROCITY_CELL;HIGH_RECIPROCITY_LEGACY_EDGES;NEAR_ZERO_NET_FLOW,,0,INSUFFICIENT_EVIDENCE,,0.0,1,OK,,ROUND_TRIP,0.4888888935212719,False,False,0.0,3
ckb1qzfhdsa4syv599s2s3nfrctwga70g0tu07n9gpnun9ydlngf5vsnwqg989xqg8r09h0jjzvcqduwspsx40dsaqxwq5u5cpquduka72gfnqph36qxq64akr5qeclp66q4,0.2303209613941793,2,OK,,0.75,2,OK,DOMINANT_TX_SHAPE;SINGLE_LOCK_SCRIPT,0.0,3,OK,EVEN_CAPACITY_SPREAD,0.0,2,OK,,0.0,2,OK,,0.0,2,OK,,0.9047619047619048,3,OK,HIGH_RECIPROCITY_CELL;HIGH_RECIPROCITY_LEGACY_EDGES;NEAR_ZERO_NET_FLOW,0.41078586102446457,4,OK,HIGH_INTERVAL_VARIANCE,0.0,1,OK,,ROUND_TRIP,0.9047619047619048,True,False,0.0,5
