address,status,full_window,tx_in_window,window_days,hit_max_cap,estimated_remaining_tx,estimated_remaining_pages,pct_time_covered
ckb1qzfhdsa4syv599s2s3nfrctwga70g0tu07n9gpnun9ydlngf5vsnwqg99sxckjwwmzys02dr63gwkma9hq23ja89q5kqmz6femvgjpaf5029p6m05kup2xt5u520k6da,complete,True,1,30,False,,,
ckb1qzfhdsa4syv599s2s3nfrctwga70g0tu07n9gpnun9ydlngf5vsnwqg9ac6n88wvl76rapgm7w73wargrtw5vmt4qhhr2vuaenlmg059r0em69m5dqdd63ndw58vk5w9,complete,True,1,30,False,,,
ckb1qzfhdsa4syv599s2s3nfrctwga70g0tu07n9gpnun9ydlngf5vsnwqg9cu2eq3upetqpnvuvsqrapp6a9kkqmldxqhr3tyz8s89vqxdn3jqq05y8t5k6cr0a5ckvncvr,complete,True,1,30,False,,,
ckb1qzfhdsa4syv599s2s3nfrctwga70g0tu07n9gpnun9ydlngf5vsnwqg9cx4d2zppxuslglqk56sts6ka82kpx0f6qhq644ggyymjraruz6n2pwr2m5a2cyea8gtgnz7j,complete,True,1,30,False,,,
ckb1qzfhdsa4syv599s2s3nfrctwga70g0tu07n9gpnun9ydlngf5vsnwqg9lt5gptwlmukvgatqv3cu3828ugk3uy0mqhaw3q9dml0je3r4vpj8rjyagl3z68s3lvzldfd9,complete,True,1,30,False,,,
ckb1qzfhdsa4syv599s2s3nfrctwga70g0tu07n9gpnun9ydlngf5vsnwqg9lv2und9w7fua0c7ql643lskct7xtzegfqha3tjd54me8n4lrcrl2k87zmp0cevt9py2zrj7f,complete,True,1,30,False,,,
ckb1qzfhdsa4syv599s2s3nfrctwga70g0tu07n9gpnun9ydlngf5vsnwqg9m87n9epx0dg3wxefr6avpujpt9wc7mmrqhvl6vhyyea4z9cm9y0t4s8jg9v4mrm0vvy6llep,complete,True,1,30,False,,,
ckb1qzfhdsa4syv599s2s3nfrctwga70g0tu07n9gpnun9ydlngf5vsnwqg9m87vxegakq6vwxwvw39hsusq0ez0lnunqhvlesm9rkcrf3cee36yk7rjqplyfl70jv0wfqyk,complete,True,1,30,False,,,
ckb1qzfhdsa4syv599s2s3nfrctwga70g0tu07n9gpnun9ydlngf5vsnwqg9spljsf9z609dqt0jwl8avvq5lrglal3cqkq872py5tfu45pd7fmul43sznudrlh78q6k8522,complete,True,1,30,False,,,
ckb1qzfhdsa4syv599s2s3nfrctwga70g0tu07n9gpnun9ydlngf5vsnwqg9u3gdvgycx739qzp2va9drcw7a50s0r4pqhj9p43qnqm6y5qg9fn5450pmmk37puw5yjdk6mr,complete,True,1,30,False,,,
ckb1qzfhdsa4syv599s2s3nfrctwga70g0tu07n9gpnun9ydlngf5vsnwqgylxy6r2dlnpkg8cm2kassvcdvxhcecsjyqnucngdfh7vxeqlrd2mkzpnp4s6lr8zzgsrp7wg3,complete,True,1,30,False,,,
ckb1qzfhdsa4syv599s2s3nfrctwga70g0tu07n9gpnun9ydlngf5vsnwqgysup6r3gz9f56fsrveed42gqkjncgtvu3qjrs8gw9qg4xnfxqdn89k4fqz620ppdnjycax9x3,complete,True,1,30,False,,,
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq0259kv0x5jez6h0l5qr52k64weapapgyscsnmhn,capped,False,28000,30,True,11941.6,238.83,70.1
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqvgqh40v2g5ps3rann79tvw9gq6ewrft7gp909qk,capped,False,25950,30,True,20381.9,407.64,56.0
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq22xdj8q4jdql98qkdhnqzgrsk4nqyavdcratvu9,capped,False,24550,30,True,28474.4,569.49,46.3
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq0tpsqq08mkay9ewrfrdwlcghv62qw704s93hhsj,capped,False,22650,30,True,299808.3,5996.17,7.0
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwyt2p74pg74ccrqll50yvv50fd4098u5sq3q7ue,capped,False,20700,30,True,52319.5,1046.39,28.3
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfz9rdwxs84saj8xcknrclsf4a9r7qk3hqqsv05e,capped,False,20600,30,True,52721.3,1054.43,28.1
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq0764vl97f7teu43k9x9v93fr9330zgf0cr43nr7,capped,False,20400,30,True,53404.0,1068.08,27.6
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdzm8lk39ashezjh2pdyrdz7nw0j43av9ce3k38n,partial,False,50,30,False,13.8,0.28,78.4
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqv54r405f85mw65djy9l56j6v3qp7a6v8crpuwl7,partial,False,50,30,False,10.0,0.2,83.3
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq05n6zvckahhuks4wl9rznllcfgralwl3gqs5rqt,partial,False,0,30,False,,,
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq0vzwrhe2aznrvkq00r477dpzmzdfptfvgt9xx9u,partial,False,0,30,False,,,
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2avwaksfsgf3ths5hjh5sl4ema0pazc6q48umuh,partial,False,0,30,False,,,
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2n7pqmhqlygzfhe9y2pfegeeqzlgkvfkqkaaams,partial,False,0,30,False,,,
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2s6dygffm0ed03txsa3ca8npdpel05vqg5j9mgd,partial,False,0,30,False,,,
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2vfrwwa2h4ag878nn7935gzex40d9y7xcckkcz2,partial,False,0,30,False,,,
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd8v6u0w52u9lptyqx9qg05zs3lprp5t4qsxtt54,partial,False,0,30,False,,,
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdjlu4rl6rwlf2zak4lawpv7z6ctq54rtcvm0g0r,partial,False,0,30,False,,,
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdkqd8la4z3aqeh8v4c3fdsr4efuxf9slcdenyvw,partial,False,0,30,False,,,
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgtx2tjysfne99gjt69psfea8xc2my2zlgsfgp59,partial,False,0,30,False,,,
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqtfxhm4mcvns0kxxp6yuy6skeha3pknhwqhsuzf0,partial,False,0,30,False,,,
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqw6ujq2qpcu7m6rmwt276sq275wpagjkhquf7rhu,partial,False,0,30,False,,,
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwl4qyx3j83nsjlyx3pj9q8msqt9hwmz5g0c8u0j,partial,False,0,30,False,,,
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwq58dc707p97auarsgdf6vp07f84t7htgv294a8,partial,False,0,30,False,,,
