capacity__mean_target_input_capacity_shannon,capacity__mean_target_output_capacity_shannon,capacity__median_abs_target_delta_shannon,capacity__target_input_capacity_shannon,capacity__target_net_capacity_delta_shannon,capacity__target_output_capacity_shannon,rule__BATCH_DISTRIBUTION__score,rule__FAN_IN_COLLECTION__score,rule__PERIODIC_EXECUTION__score,scripts__cells_with_full_script,scripts__total_cells,templates__dominant_template_ratio,templates__template_entropy,templates__template_repeat_ratio,templates__template_transition_entropy,templates__unique_template_count,temporal__active_hour_entropy,temporal__active_weekday_entropy,temporal__burstiness,temporal__dominant_period_seconds,temporal__interarrival_cv,temporal__interarrival_mean_seconds,temporal__interarrival_median_seconds,temporal__interarrival_std_seconds,temporal__interval_repeat_ratio,temporal__n_observed_transactions,temporal__periodicity_strength,temporal__phase_stability,topology__cell_consolidation_ratio,topology__cell_fragmentation_ratio,topology__fanin_transaction_ratio,topology__fanout_transaction_ratio,topology__many_to_many_ratio,topology__max_input_cells_per_tx,topology__max_output_cells_per_tx,topology__mean_external_input_locks,topology__mean_external_output_locks,topology__mean_input_cells_per_tx,topology__mean_output_cells_per_tx,topology__topology_entropy,topology__topology_repeat_ratio,transaction_count_30d
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2250000000000,0,2250000000000,2250000000000,-2250000000000,0,,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
120000000000,0,120000000000,120000000000,-120000000000,0,,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2099257658.304462,63208911793.22376,60243895433,75982630942330,2211863931413404,2287846562355734,0.3333333333333333,0.3333333333333333,0.0,0,73470,0.9966846249481973,0.0336890790292406,0.9998066031219782,0.06736384355017846,9,0.9996905935810397,0.9976137321875937,0.013133642074081946,49,1.026616860466669,71.91802414319412,49,73.83225615685204,0.03510475926182878,36195,0.49963494809755943,0.0040650232762050225,0.0,0.0,0.0,0.0,0.0,10,1,0,0.003315375051802735,1.0298383754662246,1,0.03208259612496912,0.9966846249481973,36195
204241963292.97058,204241963292.97058,408483484323.5,13888453503922,0,13888453503922,0.3333333333333333,0.3333333333333333,0.0,0,396,0.5,3.396672597095758,0.6470588235294118,5.767581727771205,30,0.8856764196174728,0.9874309959779077,0.07064185029511184,1082,1.1520228779777606,36357.53731343283,1082,41884.714772004714,0.05970149253731343,68,0.45040998081369926,0.06804087294286573,0.5,0.0,0.0,0.0,0.0,10,2,0.5,1,4.323529411764706,1.5,0.7484563140750237,0.5,68
216993715080.15,0,163563502295.0,13019622904809,-13019622904809,0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0,390,0.5,3.4534452978042594,0.5,5.882643049361842,31,-0.0,0.9972309552488496,-0.002807565528299083,999,0.9944005896548657,42484.220338983054,999,42246.333756111984,0.2711864406779661,60,0.9038416488805073,0.020399425927239624,0.0,0.0,0.0,0.0,0.0,1,10,0.5,5.5,1,5.5,1.0,0.5,60
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6587234224912.5,6587234224912.5,13174468449825.0,13174468449825,0,13174468449825,,,,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
72939421331897.6,72939421331897.6,124334669731447.5,1458788426637952,0,1458788426637952,0.3333333333333333,0.3333333333333333,0.0,0,93,0.5,2.6609640474436813,0.5,4.247927513443585,11,0.5896889441586688,0.7733082046011861,0.43422651791085193,1062,2.534983634466034,95463.05263157895,1062,241997.2761172223,0.05263157894736842,20,0.45085469767619996,0.22104266610987167,0.3,0.0,0.0,0.0,0.0,10,2,0.5,1,3.15,1.5,0.8213734906185948,0.5,20
482300268000000,482300268000000,898000960000000.0,4823002680000000,0,4823002680000000,0.0,0.3333333333333333,0.0,0,41,0.3,2.8464393446710154,0.3,3.169925001442312,8,0.6372850583680413,0.6846046005037072,0.14949284271155144,2116,1.3515381180051635,277302.1111111111,2116,374784.3733699699,0.1111111111111111,10,0.45634824999184376,0.24946243945140148,0.3,0.0,0.0,0.0,0.0,10,2,0.5,1,2.6,1.5,0.8445412464587145,0.5,10
0,9794670449,9794670449,0,9794670449,9794670449,,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8791525038.466667,0,8231151248.0,263745751154,-263745751154,0,0.3333333333333333,0.6666666666666666,0.0,0,448,0.03333333333333333,4.906890595608519,0.0,4.857980995127572,30,0.04598561063157427,0.9894535033977967,0.009629910224556715,2031,1.0194470942205862,83467.86206896552,2031,85091.06944701158,0.034482758620689655,30,0.45061396299214473,0.17509484354831792,0.0,0.0,0.0,0.0,0.0,10,10,4.333333333333333,5.5,9.433333333333334,5.5,0.7909171699604742,0.5,30
74372100000000,74372100000000,148744200000000.0,148744200000000,0,148744200000000,,,,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
19897970822,0,19897970822,19897970822,-19897970822,0,,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
8768626604.785715,0,8249698857.5,245521544934,-245521544934,0,0.3333333333333333,0.6666666666666666,0.0,0,413,0.03571428571428571,4.807354922057605,0.0,4.754887502163468,28,0.09654624176311631,0.9953625898154655,-0.010251495342958602,84793,0.9797050627685961,83263.85185185185,84793,81574.01720487361,0.07407407407407407,28,0.3724237190615904,0.6004810993180959,0.0,0.0,0.0,0.0,0.0,10,10,4.142857142857143,5.5,9.25,5.5,0.7356332607676134,0.5,28
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
13595571767,13595571767,24890507681.5,271911435340,0,271911435340,0.3333333333333333,0.3333333333333333,0.0,0,160,0.1,4.1219280948873624,0.2,4.247927513443585,18,-0.0,0.9695703501901249,0.01773003323417367,2625,1.0361001228461677,122903.05263157895,2625,127339.86792974795,0.10526315789473684,20,0.6990064997887286,0.21787038996054,0.0,0.0,0.0,0.0,0.0,6,10,1.9,5,2.5,5.5,0.8804820237218406,0.5,20
10050130000000,0,10050130000000,10050130000000,-10050130000000,0,,,,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
335534788089.88464,1443042030039.5386,1753529486169.5,8723904490337,28795188290691,37519092781028,0.0,0.3333333333333333,0.0,0,170,0.038461538461538464,4.700439718141092,0.0,4.643856189774724,26,0.5501449422832076,0.8356093384939399,0.12826924596561862,30665,1.2942863845791532,95351.92,30665,123412.69179948066,0.04,26,0.4021063619455947,0.1590221359163311,0.038461538461538464,0.0,0.0,0.0,0.0,10,2,4.3076923076923075,1,4.961538461538462,1.5769230769230769,0.7651552263934306,0.46153846153846156,26
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
255504901491.375,255504901491.375,509321530183.5,14308274483517,0,14308274483517,0.3333333333333333,0.3333333333333333,0.0,0,369,0.5,3.318768755633026,0.5535714285714286,5.608454713445988,27,0.8421090729497573,0.990725179630931,0.004520392593754823,1104,1.009081838663743,39930.94545454546,1104,40293.59185885436,0.03636363636363636,56,0.3984035450583456,0.23496841752275305,0.5,0.0,0.0,0.0,0.0,10,2,0.5,1,5.089285714285714,1.5,0.791238691050855,0.5,56
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
24099997333,24099997333,48199994666.0,48199994666,0,48199994666,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
11960868029.5,9440000748.777779,24003233410.0,215295624531,-45375611053,169920013478,0.3333333333333333,0.3333333333333333,0.0,0,187,0.05555555555555555,4.169925001442312,0.0,4.087462841250339,18,0.06751275045360522,0.9708357627258161,0.017313376726475507,17204,1.0352368218238306,122075.17647058824,17204,126376.71771299504,0.058823529411764705,18,0.38053745966932584,0.5340490307489212,0.0,0.0,0.0,0.0,0.0,10,10,3.8333333333333335,5.111111111111111,4.888888888888889,5.5,0.8779104735473776,0.3888888888888889,18
145017279492.56522,145017279492.56522,288249917809.0,20012384569974,0,20012384569974,0.3333333333333333,0.3333333333333333,0.0,0,673,0.5,3.82046032616814,0.6666666666666666,6.647123779961859,56,0.9598919052420728,0.9911606910698281,0.08841790993189061,837,1.1939878172141016,18745.21167883212,837,22381.554375625048,0.014598540145985401,138,0.44537391145693334,0.04654678247368581,0.5,0.0,0.0,0.0,0.0,10,2,0.5,1,3.3768115942028984,1.5,0.6806908212877589,0.5,138
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1578943444329,0,1578943444329,1578943444329,-1578943444329,0,,,,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
37643723551.60811,37643723551.60811,63879248314.0,16713813256914,0,16713813256914,0.0,0.3333333333333333,0.0,0,2386,0.22972972972972974,6.963537704641653,0.36936936936936937,8.75615210976421,299,0.9959772404698214,0.9954495168877706,0.17327362537932067,2710.5,1.4191801077081216,5822.384615384615,2710.5,8263.012425579649,0.05656108597285068,444,0.581281674216478,0.012215177621075728,0.0990990990990991,0.0,0.0,0.0,0.0,10,2,2.644144144144144,1,3.855855855855856,1.518018018018018,0.7473534152779807,0.36036036036036034,444
0,0,0.0,0,0,0,0.3333333333333333,0.3333333333333333,1.0,0,360,0.05555555555555555,4.169925001442312,0.0,4.087462841250339,18,-0.0,0.9902381701434542,-0.9900612826134726,86404,0.0049941765479077135,86402.05882352941,86404,431.5071358674133,1.0,18,0.9998379835904067,0.9997766692417976,0.0,0.0,0.0,0.0,0.0,10,10,1,10,10,10,0.0,1.0,18
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
406840860131.9667,152263182666.35,799778977224.0,24410451607918,-15274660647937,9135790959981,0.6666666666666666,0.3333333333333333,0.0,0,390,0.5,3.4534452978042594,0.5,5.882643049361842,31,0.3847458346903973,0.9972309552488496,0.0032311390970487675,1103,1.006483226400395,42417.05084745763,1103,42692.050191338756,0.03389830508474576,60,0.4233846557977095,0.08448558554390982,0.0,0.0,0.0,0.0,0.0,1,10,0.5,5.316666666666666,1,5.5,0.9300151398700389,0.5,60
5741552949427,5741552949427,3287280998281.0,34449317696562,0,34449317696562,0.3333333333333333,0.3333333333333333,,0,14,0.5,1.4591479170272448,0.8333333333333334,1.9219280948873623,3,0.3909478540072342,0.5645750340535796,0.11719655961998887,,1.2655099748354866,433503.8,719,548603.3830290878,0.2,6,,,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,2,2,0.6666666666666666,0.6666666666666666,1.1666666666666667,1.1666666666666667,0.9206198357143051,0.5,6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
785244239560.0278,785244239560.0278,1870502921708.0,28268792624161,0,28268792624161,0.0,0.3333333333333333,0.0,0,162,0.2222222222222222,4.0588138903312005,0.4444444444444444,5.1292830169449655,23,0.8617724490574896,0.9125531881685139,0.08091221613519126,5579,1.1760707030506954,67180.14285714286,5579,79008.59784104615,0.02857142857142857,36,0.392470829890021,0.07011375270700232,0.2777777777777778,0.0,0.0,0.0,0.0,10,1,2.5833333333333335,0.5,3.5,1,0.8866611436658248,0.2222222222222222,36
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4624199890000,0,4624199890000,4624199890000,-4624199890000,0,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
7428217499301,7428217499301,14856434998602.0,14856434998602,0,14856434998602,,,,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
0,980000000000,980000000000,0,980000000000,980000000000,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
414890544000,414890544000,829781088000.0,829781088000,0,829781088000,,,,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
11324432316.385366,58997947653.61463,59257011002,2321508624859,9773070644132,12094579268991,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,808,0.08780487804878048,5.983108287672723,0.6585365853658537,7.580489618921675,100,0.9884179457778413,0.9935599264715227,0.4813304494292738,10305.0,2.8560196907631616,12667.612745098038,10305.0,36178.951434962386,0.12254901960784313,205,0.8771288228047991,0.028313241352352185,0.08780487804878048,0.0,0.0,0.0,0.0,10,2,0.9853658536585366,1,1.9609756097560975,1.9804878048780488,0.5639660123441966,0.5951219512195122,205
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,6571821500000,6571821500000.0,0,13143643000000,13143643000000,,,,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
28611060000000,28609940000000,51095900000000,143055300000000,-5600000000,143049700000000,0.0,0.0,,0,25,0.2,2.321928094887362,0.0,2.0,5,0.5064224831767222,0.6846046005037072,-0.06079604227962783,,0.8853765665471782,543088.75,404766.5,480838.0528053988,0.0,5,,,0.2,0.0,0.0,0.0,0.0,6,4,1,1.4,3,2,0.9609640474436811,0.4,5
240891667098602,0,240891667098602,240891667098602,-240891667098602,0,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
12089639676243.545,9675435683679.818,400000000928,132986036438679,-26556243918201,106429792520478,0.0,0.0,0.0,8,35,0.2727272727272727,2.8453509366224368,0.45454545454545453,3.1219280948873624,8,0.47168196418337205,0.5112896055631261,0.15598033620043347,1068.0,1.3696130383935579,183348.9,1068.0,251117.04401511658,0.0,11,0.4739171097890943,0.10014033851729884,0.0,0.2727272727272727,0.0,0.45454545454545453,0.0,2,2,0,0.45454545454545453,1.4545454545454546,1.7272727272727273,0.9904129681145393,0.2727272727272727,11
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9376492466812.5,9408413284654,18721064115783.5,18752984933625,63841635683,18816826569308,,,,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
18698977076,18698977076,37397954152.0,37397954152,0,37397954152,,,,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,67357058915.87586,65023143019,0,9766773542802,9766773542802,0.0,0.3333333333333333,0.3333333333333333,0,568,0.06206896551724138,6.251740555799127,0.45517241379310347,7.169925001442311,97,0.9737128749364712,0.9910246904268286,-0.17798803969456858,6232.5,0.6978101072389195,8092.715277777777,6232.5,5647.178515840153,0.1736111111111111,145,0.8231433201883125,0.12373366063344049,0.11724137931034483,0.0,0.0,0.0,0.0,4,2,1,1,1.9172413793103449,2,0.6702752171933183,0.6551724137931034,145
0,55208178000000,55208178000000,0,55208178000000,55208178000000,,,,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
185952824476423.16,185942719492468.84,25000000442802.0,2603339542669924,-141469775360,2603198072894564,0.3333333333333333,0.3333333333333333,0.0,0,43,0.14285714285714285,3.6644977792004614,0.14285714285714285,3.7004397181410926,13,0.6940091253221208,0.9106994941661897,-0.3549388746040388,109152,0.4760813476434285,120276.38461538461,109152,57261.34327737164,0.23076923076923078,14,0.7283520010849853,0.14851442215076865,0.0,0.9285714285714286,0.07142857142857142,1.0,0.07142857142857142,2,2,0.07142857142857142,1,1.0714285714285714,2,0.37123232664087563,0.9285714285714286,14
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,58568340967,59435942169.0,0,234273363868,234273363868,0.3333333333333333,0.3333333333333333,,0,13,0.5,1.5,0.5,1.584962500721156,3,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2,2,1,1,1.25,2,0.8112781244591328,0.75,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
48376835000000,48376835000000,96753670000000.0,96753670000000,0,96753670000000,,,,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1255100000000,2510200000000,1255100000000.0,2510200000000,2510200000000,5020400000000,,,,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
1326549944620.5,1326549944620.5,2653099889241.0,2653099889241,0,2653099889241,,,,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
0,14036835174,14036835174,0,14036835174,14036835174,,,,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
15955378125.642857,20808077332.214287,3669856774.5,223375293759,67937788892,291313082651,0.6666666666666666,0.3333333333333333,0.0,46,105,0.14285714285714285,3.6644977792004614,0.14285714285714285,3.7004397181410926,13,0.6746116696233371,0.7455662949228412,0.08574433832492412,107569,1.1875719055823521,193629.92307692306,107569,229949.4567262258,0.07692307692307693,14,0.4573198488633806,0.19546861363366605,0.0,0.5714285714285714,0.8571428571428571,0.8571428571428571,0.8571428571428571,3,9,1,3.4285714285714284,2.857142857142857,4.642857142857143,0.8549912206176892,0.42857142857142855,14
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
28133224649.798244,28133224649.798244,56007999874.0,3207187610077,0,3207187610077,0.3333333333333333,0.3333333333333333,0.0,0,318,0.5,3.5249608800377157,0.7368421052631579,6.030281785723317,40,0.6950139852120547,0.9919457678797359,0.15837159358863304,965,1.3763456470389734,22249.7610619469,965,30623.361785267865,0.008849557522123894,114,0.46496036722180023,0.0677688312644391,0.008771929824561403,0.0,0.0,0.0,0.0,3,2,0.5,1,1.2894736842105263,1.5,0.7754308791273203,0.5,114
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
576914300535.8572,99906456213.53061,0,28268800726257,-23373384371794,4895416354463,0.3333333333333333,0.3333333333333333,0.0,0,398,0.16326530612244897,4.798383313502963,0.32653061224489793,5.584962500721156,36,0.6716760824250332,0.9809707263738306,-0.26513047453907923,59844.0,0.580864614559738,52119.020833333336,59844.0,30274.094947585127,0.0,49,0.6581124581318685,0.1288465680554635,0.0,0.0,0.0,0.0,0.0,10,10,0.6326530612244898,6.591836734693878,1.4285714285714286,6.6938775510204085,0.7690849904025047,0.5102040816326531,49
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1670834662542.097,2240986721033.4106,2672972615120.0,223891844780641,76400375837836,300292220618477,0.0,0.0,0.3333333333333333,0,1215,0.014925373134328358,7.051163817323443,0.014925373134328358,7.055282435501189,133,0.9097992867422412,0.9939008990267729,-0.42089517661838777,18337,0.4075633677354254,19383.007518796992,18337,7899.803821201974,0.2556390977443609,134,0.8295803070778809,0.04138919240958926,0.835820895522388,0.0,0.0,0.0,0.0,10,2,0.9029850746268657,1,7.231343283582089,1.835820895522388,0.7860284589338278,0.23880597014925373,134
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,10051063419800,10051063419800,0,10051063419800,10051063419800,,,,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,3033141810000,3033141810000,0,3033141810000,3033141810000,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,1.0,0,99,0.1111111111111111,3.169925001442312,0.0,3.0,9,-0.0,0.9708357627258161,-0.9994417322961341,86397.5,0.00027921178939530614,86401.625,86397.5,24.124352322912216,1.0,9,0.9998900491597102,0.9999994759515908,0.0,0.0,0.0,0.0,0.0,1,10,1,10,1,10,0.0,1.0,9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
15434772401.166666,11411869333.666666,24877006023.0,92608634407,-24137418405,68471216002,1.0,0.3333333333333333,,0,45,0.5,1.792481250360578,0.5,2.321928094887362,4,-0.0,0.5645750340535796,0.09731790958003192,,1.2156194536545093,103835.6,803,126224.57534188816,0.2,6,,,0.0,0.0,0.0,0.5,0.0,2,10,0.5,5.166666666666667,1.5,6,0.9206198357143051,0.5,6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
528356996719.5,367006931777.58826,311664996246.0,17964137888463,-5485902208025,12478235680438,0.6666666666666666,0.3333333333333333,0.0,0,374,0.5,3.0437314206251695,0.5,5.044394119358454,18,-0.0,0.9894640644229126,0.003927397801327353,983,1.0078857661432676,41881.48484848485,983,42211.7524437328,0.36363636363636365,34,0.7302678857524881,0.08126386204015146,0.0,0.0,0.0,0.0,0.0,10,10,0.5,5.470588235294118,5.5,5.5,0.7327482378417617,0.5,34
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
25280248198.666668,25280248198.666668,50525751450.0,758407445960,0,758407445960,0.3333333333333333,0.3333333333333333,0.0,0,80,0.5,2.7534452978042596,0.7,4.444187891679296,13,0.7214348310853902,0.9758553293214521,0.014419350389853973,1123,1.0292606199108265,81439.58620689655,1123,83822.55898459154,0.06896551724137931,30,0.43998478244369665,0.17199442607270496,0.0,0.0,0.0,0.0,0.0,2,2,0.5,1,1.1666666666666667,1.5,0.9206198357143051,0.5,30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
38071238353846.16,39848430646153.84,54205299800000,494926098600000,23103499800000,518029598400000,0.0,0.3333333333333333,0.0,0,82,0.07692307692307693,3.7004397181410926,0.0,3.584962500721156,13,0.6123039066154098,0.7835446018770947,0.2854900013744538,40891.0,1.7991210813666185,86150.16666666667,40891.0,154994.58101324775,0.0,13,0.6012951364553893,0.3073734026317693,0.0,0.0,0.0,0.0,0.0,10,2,3.5384615384615383,1,4.6923076923076925,1.6153846153846154,0.8940282437120124,0.38461538461538464,13
65375367139.75,5967964283.4375,87914111279.0,1046005874236,-950518445701,95487428535,0.6666666666666666,0.3333333333333333,0.0,0,104,0.5,2.5,0.5,3.906890595608519,9,0.11855373803255766,0.979569764547061,0.02677453317866623,1083,1.0550222617295764,40579.666666666664,1083,42812.45170689896,0.06666666666666667,16,0.42448481740339195,0.37961620262621826,0.0,0.0,0.0,0.0,0.0,1,10,0.5,5.4375,1,5.5,0.8024052436705214,0.5,16
845016500000000,0,845016500000000,845016500000000,-845016500000000,0,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
101503002756.28767,17177251842.794521,56693191888.0,14819438402418,-12311559633370,2507878769048,0.3333333333333333,0.3333333333333333,0.0,0,1341,0.0273972602739726,6.992873274618623,0.13013698630136986,7.1799090900149345,134,0.835596238416961,0.9406912112948665,0.24962650334514183,3578,1.6653393395634815,17139.144827586206,3578,28542.492127855272,0.08275862068965517,146,0.5056324683263386,0.15679006176898239,0.02054794520547945,0.0,0.0,0.0,0.0,10,10,3.5,2.787671232876712,6.095890410958904,3.089041095890411,0.8014123514480981,0.19863013698630136,146
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
