canonical_lock_hash,capacity__mean_target_input_capacity_shannon,capacity__mean_target_output_capacity_shannon,capacity__median_abs_target_delta_shannon,capacity__target_input_capacity_shannon,capacity__target_net_capacity_delta_shannon,capacity__target_output_capacity_shannon,capacity_support,collection_state,detail_coverage,detail_status,evidence_state,feature_schema_version,input_resolution_ratio,input_resolution_status,legacy_proxy_label,lifetime_tx_count,listing_coverage,listing_status,observation_boundary_status,observation_contract_version,observation_window_id,population_version,rule__BATCH_DISTRIBUTION__score,rule__BATCH_DISTRIBUTION__state,rule__FAN_IN_COLLECTION__score,rule__FAN_IN_COLLECTION__state,rule__PERIODIC_EXECUTION__score,rule__PERIODIC_EXECUTION__state,rule_version,sampling_stratum,scripts__cells_with_full_script,scripts__full_script_coverage_ratio,scripts__script_family_counts,scripts__total_cells,scripts_support,templates__dominant_template_ratio,templates__template_entropy,templates__template_repeat_ratio,templates__template_transition_entropy,templates__unique_template_count,templates_support,temporal__active_hour_entropy,temporal__active_weekday_entropy,temporal__burstiness,temporal__dominant_period_seconds,temporal__interarrival_cv,temporal__interarrival_mean_seconds,temporal__interarrival_median_seconds,temporal__interarrival_std_seconds,temporal__interval_repeat_ratio,temporal__n_observed_transactions,temporal__periodicity_strength,temporal__phase_stability,temporal_support,topology__cell_consolidation_ratio,topology__cell_fragmentation_ratio,topology__fanin_transaction_ratio,topology__fanout_transaction_ratio,topology__many_to_many_ratio,topology__max_input_cells_per_tx,topology__max_output_cells_per_tx,topology__mean_external_input_locks,topology__mean_external_output_locks,topology__mean_input_cells_per_tx,topology__mean_output_cells_per_tx,topology__topology_entropy,topology__topology_repeat_ratio,topology_support,transaction_count_30d,wallet
,0,58177901395.05195,57971734022,0,4479698407419,4479698407419,SUPPORTED,COMPLETE,1.0,complete,PARTIAL,ckb-behaviour-features-v1,1.0,complete,,,1.0,complete,complete,wallet-observation-30d-v1,ckb-mainnet-30d-2026-08-31-v1,ckb-wallet-population-local-v1,0.3333333333333333,PARTIAL,0.3333333333333333,PARTIAL,0.6666666666666666,PARTIAL,ckb-transparent-rules-v1,unknown,0,0.0,{},284,PARTIAL,0.1038961038961039,5.122124651247919,0.5844155844155844,6.195295934496217,45,SUPPORTED,0.9497734187831458,0.9776727927349014,-0.6773499317382331,9708.5,0.19235704020770755,10187.644736842105,9708.5,1959.665188266577,0.14473684210526316,77,0.8793720995695399,0.19987883509307236,SUPPORTED,0.05194805194805195,0.0,0.0,0.0,0.0,4,2,1,1,1.6883116883116882,2,0.6278651691727485,0.5714285714285714,SUPPORTED,77,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg40ucnf7tt8zvnje7xhatf3yllc8zh4pqq25wqh
,1532242495674.1,1532242495674.1,3683319497944.0,15322424956741,0,15322424956741,SUPPORTED,COMPLETE,1.0,complete,PARTIAL,ckb-behaviour-features-v1,1.0,complete,,,1.0,complete,complete,wallet-observation-30d-v1,ckb-mainnet-30d-2026-08-31-v1,ckb-wallet-population-local-v1,0.3333333333333333,PARTIAL,0.3333333333333333,PARTIAL,0.0,PARTIAL,ckb-transparent-rules-v1,unknown,0,0.0,{},25,PARTIAL,0.5,1.0,1.0,0.9910760598382222,2,SUPPORTED,0.4191807663825097,0.4883424549147684,0.30081357499327005,1058,1.8604674353921404,233256.11111111112,1058,433965.39882843307,0.2222222222222222,10,0.5940487152061951,0.14678616138231967,SUPPORTED,0.0,0.0,0.0,0.0,0.0,1,2,0.5,1,1,1.5,1.0,0.5,SUPPORTED,10,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg4cz7lvtz6anfw0uxkrxu8d0gxcfuww2gp702wk
,146796343726.3,31386394891.02,246128913048.5,7339817186315,-5770497441764,1569319744551,SUPPORTED,COMPLETE,1.0,complete,PARTIAL,ckb-behaviour-features-v1,1.0,complete,,,1.0,complete,complete,wallet-observation-30d-v1,ckb-mainnet-30d-2026-08-31-v1,ckb-wallet-population-local-v1,0.6666666666666666,PARTIAL,0.3333333333333333,PARTIAL,0.0,PARTIAL,ckb-transparent-rules-v1,unknown,0,0.0,{},325,PARTIAL,0.5,3.321928094887362,0.5,5.6147098441152075,26,SUPPORTED,0.379752491517431,0.9949827389362753,0.06253101225648702,1103,1.1334039057803909,45690.836734693876,1103,51786.1728134762,0.02040816326530612,50,0.4233846557977095,0.07241802372676259,SUPPORTED,0.0,0.0,0.0,0.0,0.0,1,10,0.5,5.4,1,5.5,0.858672711073255,0.5,SUPPORTED,50,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg4yg2m9jpx5efeu4q0vrp643gjmad37nqrk9glt
,0,0,0.0,0,0,0,SUPPORTED,COMPLETE,1.0,complete,PARTIAL,ckb-behaviour-features-v1,1.0,complete,,,1.0,complete,complete,wallet-observation-30d-v1,ckb-mainnet-30d-2026-08-31-v1,ckb-wallet-population-local-v1,0.3333333333333333,PARTIAL,0.3333333333333333,PARTIAL,1.0,SUPPORTED,ckb-transparent-rules-v1,unknown,0,0.0,{},110,PARTIAL,0.1,3.3219280948873626,0.0,3.169925001442312,10,SUPPORTED,-0.0,0.9695703501901249,-0.9998592409044607,259202,7.038450139902683e-05,259203.22222222222,259202,18.24388955713226,1.0,10,0.9999729944001976,0.9999999548457484,SUPPORTED,0.0,0.0,0.0,0.0,0.0,1,10,1,10,1,10,0.0,1.0,SUPPORTED,10,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg58nlmgm0f04zj3fedh4d369cpdz67s5q8n0dxm
,,,,,,,INSUFFICIENT_EVIDENCE,FAILED_RETRY_EXHAUSTED,,complete,PARTIAL,ckb-behaviour-features-v1,,not_applicable,,,,incomplete,complete,wallet-observation-30d-v1,ckb-mainnet-30d-2026-08-31-v1,ckb-wallet-population-local-v1,,INSUFFICIENT_EVIDENCE,,INSUFFICIENT_EVIDENCE,,INSUFFICIENT_EVIDENCE,ckb-transparent-rules-v1,unknown,,,,,INSUFFICIENT_EVIDENCE,,,,,,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,,,INSUFFICIENT_EVIDENCE,0,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg5jmhqdrajsdjx6cfxjxh8rgcyd0tqknsgt33vf
,,,,,,,INSUFFICIENT_EVIDENCE,FAILED_RETRY_EXHAUSTED,,complete,PARTIAL,ckb-behaviour-features-v1,,not_applicable,,,,incomplete,complete,wallet-observation-30d-v1,ckb-mainnet-30d-2026-08-31-v1,ckb-wallet-population-local-v1,,INSUFFICIENT_EVIDENCE,,INSUFFICIENT_EVIDENCE,,INSUFFICIENT_EVIDENCE,ckb-transparent-rules-v1,unknown,,,,,INSUFFICIENT_EVIDENCE,,,,,,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,,,INSUFFICIENT_EVIDENCE,0,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg5lst9mlwu80g4jr84edy4yl3aznsjppqhnt9pw
,0,22387913961.9,24356710933.5,0,223879139619,223879139619,SUPPORTED,COMPLETE,1.0,complete,PARTIAL,ckb-behaviour-features-v1,1.0,complete,,,1.0,complete,complete,wallet-observation-30d-v1,ckb-mainnet-30d-2026-08-31-v1,ckb-wallet-population-local-v1,0.3333333333333333,PARTIAL,0.3333333333333333,PARTIAL,1.0,SUPPORTED,ckb-transparent-rules-v1,unknown,0,0.0,{},110,PARTIAL,0.1,3.3219280948873626,0.0,3.169925001442312,10,SUPPORTED,-0.0,0.9695703501901249,-0.9998592409044607,259202,7.038450139902683e-05,259203.22222222222,259202,18.24388955713226,1.0,10,0.9999729944001976,0.9999999548457484,SUPPORTED,0.0,0.0,0.0,0.0,0.0,1,10,1,9.1,1,10,0.4689955935892812,0.9,SUPPORTED,10,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg60za567aggkr4kdukm540wrujl4xn83g5sff6z
,0,44591373372.90909,45645133751,0,490505107102,490505107102,SUPPORTED,COMPLETE,1.0,complete,PARTIAL,ckb-behaviour-features-v1,1.0,complete,,,1.0,complete,complete,wallet-observation-30d-v1,ckb-mainnet-30d-2026-08-31-v1,ckb-wallet-population-local-v1,0.3333333333333333,PARTIAL,0.3333333333333333,PARTIAL,1.0,SUPPORTED,ckb-transparent-rules-v1,unknown,0,0.0,{},121,PARTIAL,0.09090909090909091,3.4594316186372973,0.0,3.3219280948873626,11,SUPPORTED,-0.0,0.9732146334251459,-0.9993456360260216,86397.5,0.00032728907007750514,86400.4,86397.5,28.277906570324472,1.0,11,0.9997916823394664,0.999999189250924,SUPPORTED,0.0,0.0,0.0,0.0,0.0,1,10,1,9,1,10,0.0,1.0,SUPPORTED,11,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg62egjmjcnvyrdl5z38esza6dgfxuy2xsy8gcsa
,3100000000,3100000000,6200000000.0,6200000000,0,6200000000,SUPPORTED,COMPLETE,1.0,complete,PARTIAL,ckb-behaviour-features-v1,1.0,complete,,,1.0,complete,complete,wallet-observation-30d-v1,ckb-mainnet-30d-2026-08-31-v1,ckb-wallet-population-local-v1,,INSUFFICIENT_EVIDENCE,,INSUFFICIENT_EVIDENCE,,INSUFFICIENT_EVIDENCE,ckb-transparent-rules-v1,unknown,3,0.375,"{""NERVOS_DAO"": 3}",8,SUPPORTED,,,,,,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,,,INSUFFICIENT_EVIDENCE,2,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg64upk25mkwaurfnz52t5wcm4hkw8ukgqdmqsjq
,254204614279.06897,254204614279.06897,507647013452.0,14743867628186,0,14743867628186,SUPPORTED,COMPLETE,1.0,complete,PARTIAL,ckb-behaviour-features-v1,1.0,complete,,330,1.0,complete,complete,wallet-observation-30d-v1,ckb-mainnet-30d-2026-08-31-v1,ckb-wallet-population-local-v1,0.3333333333333333,PARTIAL,0.3333333333333333,PARTIAL,0.0,PARTIAL,ckb-transparent-rules-v1,201-500,0,0.0,{},391,PARTIAL,0.5,3.325542221701717,0.603448275862069,5.622363698375268,27,SUPPORTED,0.8147071534260021,0.9833056800189695,0.005932056519205292,893,1.0119349116086247,44395.61403508772,893,44925.471764407106,0.017543859649122806,58,0.45663331695193865,0.07995003726010894,SUPPORTED,0.5,0.0,0.0,0.0,0.0,10,2,0.5,1,5.241379310344827,1.5,0.7161325966724875,0.5,SUPPORTED,58,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg6agcch2m7k8lsh00nv05ztfmz0euvqkcfpz7ec
,,,,,,,INSUFFICIENT_EVIDENCE,COMPLETE,,complete,INSUFFICIENT_EVIDENCE,ckb-behaviour-features-v1,,not_applicable,bot_like,3007,1.0,complete,complete,wallet-observation-30d-v1,ckb-mainnet-30d-2026-08-31-v1,ckb-wallet-population-local-v1,,INSUFFICIENT_EVIDENCE,,INSUFFICIENT_EVIDENCE,,INSUFFICIENT_EVIDENCE,ckb-transparent-rules-v1,1001-5000,,,,,INSUFFICIENT_EVIDENCE,,,,,,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,,,INSUFFICIENT_EVIDENCE,0,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg6etjlacez8tnmwnue2rpngpyjzn7nd8q46sh5m
,11982588155.5,11982588155.5,24198964098.0,71895528933,0,71895528933,SUPPORTED,COMPLETE,1.0,complete,PARTIAL,ckb-behaviour-features-v1,1.0,complete,bot_like,1979,1.0,complete,complete,wallet-observation-30d-v1,ckb-mainnet-30d-2026-08-31-v1,ckb-wallet-population-local-v1,0.3333333333333333,PARTIAL,0.3333333333333333,PARTIAL,,INSUFFICIENT_EVIDENCE,ckb-transparent-rules-v1,1001-5000,0,0.0,{},47,PARTIAL,0.16666666666666666,2.584962500721156,0.0,2.321928094887362,6,SUPPORTED,-0.0,0.5645750340535796,0.0883371047481456,,1.1937933532410392,104210.6,2791,124405.92161726065,0.2,6,,,SUPPORTED,0.0,0.0,0.0,0.0,0.0,4,10,1.8333333333333333,5,2.3333333333333335,5.5,0.9206198357143051,0.5,SUPPORTED,6,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg6j932zy4ztkzmtpye2uhzsju5npw795s89dznx
,,,,,,,INSUFFICIENT_EVIDENCE,COMPLETE,,complete,INSUFFICIENT_EVIDENCE,ckb-behaviour-features-v1,,not_applicable,human_like,2,1.0,complete,complete,wallet-observation-30d-v1,ckb-mainnet-30d-2026-08-31-v1,ckb-wallet-population-local-v1,,INSUFFICIENT_EVIDENCE,,INSUFFICIENT_EVIDENCE,,INSUFFICIENT_EVIDENCE,ckb-transparent-rules-v1,1-10,,,,,INSUFFICIENT_EVIDENCE,,,,,,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,,,INSUFFICIENT_EVIDENCE,0,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg6t6grxqadkz52sgj3ngzkycv7r22c9lqmpgtl9
,1542477420833.3333,1543163377333.3333,3060846313000.0,18509729050000,8231478000,18517960528000,SUPPORTED,COMPLETE,1.0,complete,PARTIAL,ckb-behaviour-features-v1,1.0,complete,,,1.0,complete,complete,wallet-observation-30d-v1,ckb-mainnet-30d-2026-08-31-v1,ckb-wallet-population-local-v1,0.3333333333333333,PARTIAL,0.0,PARTIAL,0.0,PARTIAL,ckb-transparent-rules-v1,unknown,0,0.0,{},42,PARTIAL,0.25,3.188721875540867,0.25,3.4594316186372973,10,SUPPORTED,0.491089985367093,0.6978625686528157,0.1413498063345555,28256,1.3292372315928913,88527.54545454546,28256,117674.10943971385,0.09090909090909091,12,0.3697852098477221,0.18854296816968177,SUPPORTED,0.0,0.08333333333333333,0.0,0.5,0.0,2,2,0.5,1,1.5,2,0.825011210824177,0.4166666666666667,SUPPORTED,12,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg709r8jqauttpmkjv2x2jg3mtdwvqk7acc26w2j
,,,,,,,INSUFFICIENT_EVIDENCE,COMPLETE,,complete,INSUFFICIENT_EVIDENCE,ckb-behaviour-features-v1,,not_applicable,,,1.0,complete,complete,wallet-observation-30d-v1,ckb-mainnet-30d-2026-08-31-v1,ckb-wallet-population-local-v1,,INSUFFICIENT_EVIDENCE,,INSUFFICIENT_EVIDENCE,,INSUFFICIENT_EVIDENCE,ckb-transparent-rules-v1,unknown,,,,,INSUFFICIENT_EVIDENCE,,,,,,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,,,INSUFFICIENT_EVIDENCE,0,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg7amrm9saduc4acdzlerezh8x02rnlhpgctv0fh
,,,,,,,INSUFFICIENT_EVIDENCE,COMPLETE,,complete,INSUFFICIENT_EVIDENCE,ckb-behaviour-features-v1,,not_applicable,bot_like,2145,1.0,complete,complete,wallet-observation-30d-v1,ckb-mainnet-30d-2026-08-31-v1,ckb-wallet-population-local-v1,,INSUFFICIENT_EVIDENCE,,INSUFFICIENT_EVIDENCE,,INSUFFICIENT_EVIDENCE,ckb-transparent-rules-v1,1001-5000,,,,,INSUFFICIENT_EVIDENCE,,,,,,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,,,INSUFFICIENT_EVIDENCE,0,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg7hr6px90xaq7398ykma025h78hlt9q6sx6xhlc
,,,,,,,INSUFFICIENT_EVIDENCE,FAILED_RETRY_EXHAUSTED,,complete,PARTIAL,ckb-behaviour-features-v1,,not_applicable,bot_like,,,incomplete,complete,wallet-observation-30d-v1,ckb-mainnet-30d-2026-08-31-v1,ckb-wallet-population-local-v1,,INSUFFICIENT_EVIDENCE,,INSUFFICIENT_EVIDENCE,,INSUFFICIENT_EVIDENCE,ckb-transparent-rules-v1,unknown,,,,,INSUFFICIENT_EVIDENCE,,,,,,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,,,INSUFFICIENT_EVIDENCE,0,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg7s83aycfqw32rp2cl30mezyc5l5q4zfqppp5t0
,,,,,,,INSUFFICIENT_EVIDENCE,COMPLETE,,complete,INSUFFICIENT_EVIDENCE,ckb-behaviour-features-v1,,not_applicable,bot_like,3346,1.0,complete,complete,wallet-observation-30d-v1,ckb-mainnet-30d-2026-08-31-v1,ckb-wallet-population-local-v1,,INSUFFICIENT_EVIDENCE,,INSUFFICIENT_EVIDENCE,,INSUFFICIENT_EVIDENCE,ckb-transparent-rules-v1,1001-5000,,,,,INSUFFICIENT_EVIDENCE,,,,,,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,,,INSUFFICIENT_EVIDENCE,0,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg7ufw40k8zhr0203nhe009gug2x5m9hfc7k2a50
,,,,,,,INSUFFICIENT_EVIDENCE,FAILED_RETRY_EXHAUSTED,,complete,PARTIAL,ckb-behaviour-features-v1,,not_applicable,bot_like,,,incomplete,complete,wallet-observation-30d-v1,ckb-mainnet-30d-2026-08-31-v1,ckb-wallet-population-local-v1,,INSUFFICIENT_EVIDENCE,,INSUFFICIENT_EVIDENCE,,INSUFFICIENT_EVIDENCE,ckb-transparent-rules-v1,unknown,,,,,INSUFFICIENT_EVIDENCE,,,,,,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,,,INSUFFICIENT_EVIDENCE,0,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg8pu56q5tq5fw73kv89xfvc8krqrwmz4seqggu7
,116657496500000,116657496500000,233314993000000.0,466629986000000,0,466629986000000,SUPPORTED,COMPLETE,1.0,complete,PARTIAL,ckb-behaviour-features-v1,1.0,complete,,,1.0,complete,complete,wallet-observation-30d-v1,ckb-mainnet-30d-2026-08-31-v1,ckb-wallet-population-local-v1,0.3333333333333333,PARTIAL,0.3333333333333333,PARTIAL,,INSUFFICIENT_EVIDENCE,ckb-transparent-rules-v1,unknown,0,0.0,{},11,PARTIAL,0.5,1.5,0.5,1.584962500721156,3,SUPPORTED,,,,,,,,,,,,,INSUFFICIENT_EVIDENCE,0.0,0.0,0.0,0.0,0.0,1,3,0.5,1.25,1,1.75,0.9463946303571862,0.5,SUPPORTED,4,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg8td6r2j7dwevxfd0c84lzn0j9dh0tkecqdrktc
,,,,,,,INSUFFICIENT_EVIDENCE,FAILED_RETRY_EXHAUSTED,,complete,PARTIAL,ckb-behaviour-features-v1,,not_applicable,,,,incomplete,complete,wallet-observation-30d-v1,ckb-mainnet-30d-2026-08-31-v1,ckb-wallet-population-local-v1,,INSUFFICIENT_EVIDENCE,,INSUFFICIENT_EVIDENCE,,INSUFFICIENT_EVIDENCE,ckb-transparent-rules-v1,unknown,,,,,INSUFFICIENT_EVIDENCE,,,,,,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,,,INSUFFICIENT_EVIDENCE,0,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg8zg7hg80ul7sj74vc0rfe2ya7zxvzxxcv5tleh
,41299939628,41299939112,516,289099577396,-3612,289099573784,SUPPORTED,COMPLETE,1.0,complete,PARTIAL,ckb-behaviour-features-v1,1.0,complete,,,1.0,complete,complete,wallet-observation-30d-v1,ckb-mainnet-30d-2026-08-31-v1,ckb-wallet-population-local-v1,0.3333333333333333,PARTIAL,0.3333333333333333,PARTIAL,,INSUFFICIENT_EVIDENCE,ckb-transparent-rules-v1,unknown,0,0.0,{},28,PARTIAL,1.0,-0.0,1.0,-0.0,1,SUPPORTED,0.48766513363573855,0.49113258984568253,-0.2809157803728594,,0.5613829032677102,304431.8333333333,299706.5,170902.82644377835,0.0,7,,,SUPPORTED,0.0,0.0,0.0,0.0,0.0,2,2,0,0,2,2,0.0,1.0,SUPPORTED,7,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg9q2e95dadfctdfsuq5e5na0nwh58v4jc6rkddw
,0,5673897646618,5673897646618,0,5673897646618,5673897646618,SUPPORTED,COMPLETE,1.0,complete,PARTIAL,ckb-behaviour-features-v1,1.0,complete,,,1.0,complete,complete,wallet-observation-30d-v1,ckb-mainnet-30d-2026-08-31-v1,ckb-wallet-population-local-v1,,INSUFFICIENT_EVIDENCE,,INSUFFICIENT_EVIDENCE,,INSUFFICIENT_EVIDENCE,ckb-transparent-rules-v1,unknown,0,0.0,{},3,PARTIAL,,,,,,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,,,INSUFFICIENT_EVIDENCE,1,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg9zt77ljsy79v237ska0mgf4zd50avq0cdx0vpw
,,,,,,,INSUFFICIENT_EVIDENCE,COMPLETE,,complete,INSUFFICIENT_EVIDENCE,ckb-behaviour-features-v1,,not_applicable,human_like,10,1.0,complete,complete,wallet-observation-30d-v1,ckb-mainnet-30d-2026-08-31-v1,ckb-wallet-population-local-v1,,INSUFFICIENT_EVIDENCE,,INSUFFICIENT_EVIDENCE,,INSUFFICIENT_EVIDENCE,ckb-transparent-rules-v1,1-10,,,,,INSUFFICIENT_EVIDENCE,,,,,,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,,,INSUFFICIENT_EVIDENCE,0,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqga03anvc9nmkqp2cp4rnswktgx2ed5u5sag5y29
,,,,,,,INSUFFICIENT_EVIDENCE,FAILED_RETRY_EXHAUSTED,,complete,PARTIAL,ckb-behaviour-features-v1,,not_applicable,,249,,incomplete,complete,wallet-observation-30d-v1,ckb-mainnet-30d-2026-08-31-v1,ckb-wallet-population-local-v1,,INSUFFICIENT_EVIDENCE,,INSUFFICIENT_EVIDENCE,,INSUFFICIENT_EVIDENCE,ckb-transparent-rules-v1,201-500,,,,,INSUFFICIENT_EVIDENCE,,,,,,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,,,INSUFFICIENT_EVIDENCE,0,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqga7576ut7xx2v5xv68r6xuxv73mryg6lsuvp7yx
,170448136319,170448136319,340896272638.0,340896272638,0,340896272638,SUPPORTED,COMPLETE,1.0,complete,PARTIAL,ckb-behaviour-features-v1,1.0,complete,,,1.0,complete,complete,wallet-observation-30d-v1,ckb-mainnet-30d-2026-08-31-v1,ckb-wallet-population-local-v1,,INSUFFICIENT_EVIDENCE,,INSUFFICIENT_EVIDENCE,,INSUFFICIENT_EVIDENCE,ckb-transparent-rules-v1,unknown,0,0.0,{},14,PARTIAL,,,,,,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,,,INSUFFICIENT_EVIDENCE,2,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqga8fka44mj0qm9pz3zx8fh23cd9t7ye2qw4p9mm
,,,,,,,INSUFFICIENT_EVIDENCE,FAILED_RETRY_EXHAUSTED,,complete,PARTIAL,ckb-behaviour-features-v1,,not_applicable,,,,incomplete,complete,wallet-observation-30d-v1,ckb-mainnet-30d-2026-08-31-v1,ckb-wallet-population-local-v1,,INSUFFICIENT_EVIDENCE,,INSUFFICIENT_EVIDENCE,,INSUFFICIENT_EVIDENCE,ckb-transparent-rules-v1,unknown,,,,,INSUFFICIENT_EVIDENCE,,,,,,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,,,INSUFFICIENT_EVIDENCE,0,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqga9r4u6mh3hpce4dmfkkhjmcmshmyz57c637qvk
,,,,,,,INSUFFICIENT_EVIDENCE,COMPLETE,,complete,INSUFFICIENT_EVIDENCE,ckb-behaviour-features-v1,,not_applicable,human_like,2,1.0,complete,complete,wallet-observation-30d-v1,ckb-mainnet-30d-2026-08-31-v1,ckb-wallet-population-local-v1,,INSUFFICIENT_EVIDENCE,,INSUFFICIENT_EVIDENCE,,INSUFFICIENT_EVIDENCE,ckb-transparent-rules-v1,1-10,,,,,INSUFFICIENT_EVIDENCE,,,,,,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,,,INSUFFICIENT_EVIDENCE,0,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgckkw675lmy5g0hdgxzc7cteeh56wqrpg50mrk7
,0,69752945214,69752945214,0,69752945214,69752945214,SUPPORTED,COMPLETE,1.0,complete,PARTIAL,ckb-behaviour-features-v1,1.0,complete,,,1.0,complete,complete,wallet-observation-30d-v1,ckb-mainnet-30d-2026-08-31-v1,ckb-wallet-population-local-v1,,INSUFFICIENT_EVIDENCE,,INSUFFICIENT_EVIDENCE,,INSUFFICIENT_EVIDENCE,ckb-transparent-rules-v1,unknown,1,0.25,"{""NERVOS_DAO"": 1}",4,SUPPORTED,,,,,,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,,,INSUFFICIENT_EVIDENCE,1,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgcls79s3gyaetwz3sm27r5gfjguywnh2cxxda76
,,,,,,,INSUFFICIENT_EVIDENCE,FAILED_RETRY_EXHAUSTED,,complete,PARTIAL,ckb-behaviour-features-v1,,not_applicable,,,,incomplete,complete,wallet-observation-30d-v1,ckb-mainnet-30d-2026-08-31-v1,ckb-wallet-population-local-v1,,INSUFFICIENT_EVIDENCE,,INSUFFICIENT_EVIDENCE,,INSUFFICIENT_EVIDENCE,ckb-transparent-rules-v1,unknown,,,,,INSUFFICIENT_EVIDENCE,,,,,,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,,,INSUFFICIENT_EVIDENCE,0,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgcz52lrjnahz4fqftgu99pl00ekkzmcnqw90ng6
